sam-url,opportunity_id,filename,filetype,local_path,detected_doc_type,summary,model,run_id
https://sam.gov/workspace/contract/opp/b0ae192205034d9b904a4a6627d4a14b/view,b0ae192205034d9b904a4a6627d4a14b,L-9_GFI Request and NDA Form_N6134026R0002.docx,docx,b0ae192205034d9b904a4a6627d4a14b/L-9_GFI Request and NDA Form_N6134026R0002.docx,Forms / Attachments / Pricing Sheets,"Detected Document Type: Forms / Attachments / Pricing Sheets

**Document Type:** Government Furnished Information (GFI) Request and Non-Disclosure Agreement (NDA) Form (Attachment L-9) for the Fielded Training Systems Support V (FTSS V) CNATRA Contractor Operation and Maintenance (COMS) solicitation (N6134026R0002).

**Purpose / Use:**
This form is used by potential contractors to formally request access to Government Furnished Information (GFI) related to the FTSS V solicitation and to agree to the terms of the Non-Disclosure Agreement (NDA) governing the use and disclosure of that GFI.

**Key Data Fields or Instructions:**
*   **GFI Scope:** The GFI pertains to the CNATRA COMS solicitation and includes data, documentation, technical libraries, and Performance Work Statements listed in Section J of the solicitation.
*   **Dissemination Methods:** GFI may be provided via CD/shipping, external/internal USB drives, Government technical library, or DoD SAFE.
*   **Authorization:** The request must be signed by an individual authorized to bind the company to the agreement.
*   **Personnel Identification:** The request must list all personnel (including subcontractors) who will access the GFI, detailing their name, firm, position, citizenship, email, and phone number.
*   **Export Control Compliance:** Contractors must ensure compliance with ITAR/EAR and must have completed DD Form 2345 (Joint Certification Program) before receiving export control marked GFI. Only employees associated with the company's CAGE code on the JCP website can receive such marked GFI.
*   **Flow-Down Requirement:** The Prime Contractor must flow down the NDA terms to all subcontractors.

**Relevance to Offerors:**
Offerors must complete and sign this form, detailing authorized personnel, to receive sensitive GFI necessary for preparing their proposal or performing assessments. Failure to comply with the NDA terms, including the return or destruction of GFI upon contract award or cancellation, is strictly enforced.",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/be5b5e71c7484b44b862b27f955baa47/view,be5b5e71c7484b44b862b27f955baa47,QandA_W911KB26QA001.pdf,pdf,be5b5e71c7484b44b862b27f955baa47/QandA_W911KB26QA001.pdf,Questions & Answers / Clarifications,"Detected Document Type: Questions & Answers / Clarifications

**Purpose:**
This document provides official answers and clarifications to vendor questions regarding the ""CHENA LAKES MECHANIC SERVICES"" solicitation.

**Key Questions and Answers (summarized):**

*   **Profit on Materials:** Profit is explicitly **not allowed** on items billed as materials (parts, tools, supplies). All markups, including overhead, G&A, and profit, must be incorporated into the proposed fixed hourly rates.
*   **Cold Weather Warm-up Time:** The contract **allows for time needed** to prepare equipment for servicing, which includes time required to warm up equipment outside that cannot be moved into the heated maintenance shop.
*   **Number of Technicians:** The contract **does not limit the number of technicians** proposed, provided they meet the personnel qualifications specified in the solicitation.
*   **Technician Listing and Material Costs in Proposal:** Proposals **do not need to list all technicians**. However, certifications for crane and journeyman mechanics must be provided post-award during the pre-work meeting. Estimated costs for materials are **not required** for proposal submission.

**Major Clarifications or Changes:**
The clarification confirms that material markups are prohibited and that time spent warming up equipment in cold weather is permissible. It also streamlines proposal requirements by stating that detailed technician lists and material cost estimates are unnecessary at the proposal stage.

**Impact on Offerors:**
Offerors should ensure their proposed fixed hourly rates fully account for all overhead and profit. They should focus on demonstrating that their available mechanics meet the required qualifications, rather than listing every technician in the initial proposal.",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/be5b5e71c7484b44b862b27f955baa47/view,be5b5e71c7484b44b862b27f955baa47,Solicitation - W911KB26QA001_1.pdf,pdf,be5b5e71c7484b44b862b27f955baa47/Solicitation - W911KB26QA001_1.pdf,Solicitation / RFP / RFQ,"Detected Document Type: Solicitation / RFP / RFQ

**Purpose & Scope:**
This is a Request for Quotation (RFQ) issued under FAR Part 13 (Simplified Acquisition) for annual/regular servicing, occasional repairs, and troubleshooting for equipment at the Chena River Lakes Flood Control Project. The requirement is set aside 100% for Small Businesses.

**Key Requirements:**
*   **Scope of Work:** Servicing, repair, and troubleshooting for approximately 31 types of equipment, including heavy machinery, boats, generators, and trailers.
*   **Personnel Qualifications:** Mechanics must have a minimum of 2 years of experience. Specific certifications are required: ASE or equivalent for Heavy Equipment, MSF or equivalent for Smaller Equipment, and NCCCO or equivalent for Cranes.
*   **Residency Requirement:** Qualified equipment and crane mechanics must be Alaska residents.
*   **Safety Compliance:** Strict adherence to EM 385-1-1, specifically Sections 18.A.03, 16.B.02, and 16.B.03.
*   **Maintenance:** Annual maintenance (preferred November 1-30) includes oil changes, DOT inspections, and filter replacement.
*   **Repairs:** Repairs must be completed within 10 days or a new schedule must be approved.
*   **DOT Inspections:** Annual DOT inspections are required for the Kenworth Dump Truck and TWAMCO 25 Ton Trailer.

**Contract Details:**
*   **Contract Type:** Time and Materials (T&M).
*   **Ceiling Price:** Not-to-exceed **$80,000 per year**.
*   **Term:** One Base Year (estimated Nov 10, 2025 – Nov 09, 2026) plus two Option Years.
*   **Pricing Structure:** Labor is billed at burdened hourly rates; parts/materials are billed separately with paid receipts (no profit on materials). Fixed hourly rates must include all markups (overhead, G&A, profit).

**Eligibility & Set-Aside:**
*   **Set-Aside:** 100% Small Business Set-Aside.
*   **NAICS Code:** 811310.

**Submission & Evaluation:**
*   **Evaluation Criteria:** Award will be made to the lowest-priced technically acceptable offeror.
*   **Price Firmness:** Offerors must hold prices firm for **30 calendar days** from the offer receipt date.
*   **Work Authorization:** No work begins without written approval (Notice to Proceed) from the Contracting Officer’s Representative (COR) following review of the contractor's itemized cost estimate.
*   **Required Submissions:** Offers must include solicitation number, offeror details, technical description, price/discount, warranty terms, representations/certifications, and acknowledgment of amendments.

**Important Dates:**
*   **Issue Date:** October 29, 2025.
*   **Response Due Date:** November 06, 2025, 10:00 AM AKST.
*   **Funding Limitation:** Funds are unavailable beyond November 09, 2025, unless written notice of availability is received.

**Points of Contact:**
*   **Contracting Officer:** SFC Travis Tofi (travis.tofi@usace.army.mil).
*   **Technical POC:** Jessica Prince.",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/be5b5e71c7484b44b862b27f955baa47/view,be5b5e71c7484b44b862b27f955baa47,Solicitation - W911KB26QA001.pdf,pdf,be5b5e71c7484b44b862b27f955baa47/Solicitation - W911KB26QA001.pdf,Questions & Answers / Clarifications,"Detected Document Type: Questions & Answers / Clarifications

**Purpose:**
This document provides official answers and clarifications to vendor questions regarding the solicitation for Chena Lakes Mechanic Services.

**Key Questions and Answers (summarized):**

*   **Profit on Materials:** Profit is explicitly **not allowed** on items billed as materials (parts, tools, supplies). All markups, including overhead, G&A, and profit, must be incorporated into the proposed fixed hourly rates.
*   **Cold Weather Warm-up Time:** The contract **allows for time** needed to prepare equipment for servicing, which includes time required to warm up equipment outside that cannot be brought into the heated maintenance shop.
*   **Number of Technicians:** The contract **does not limit the number of technicians** proposed, provided they meet the personnel qualifications specified in the solicitation.
*   **Technician Listing and Material Costs in Proposal:** Proposals **do not need to list all technicians**. However, mechanics must meet SOW personnel requirements, and certifications for crane and journeyman mechanics must be provided post-award during the pre-work meeting. Estimated costs for materials are **not required** for proposal submission.

**Major Clarifications or Changes:**
The clarification confirms that proposals should focus on hourly rates and personnel qualifications, explicitly stating that estimated material costs are not required for submission.

**Impact on Offerors:**
Offerors should ensure their proposed fixed hourly rates account for all overhead and profit, as no markup is permitted on billed materials. They should focus proposal content on meeting personnel qualifications rather than listing every technician or estimating material costs.",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/5e99a5f40bc34380a59a482440ecd087/view,5e99a5f40bc34380a59a482440ecd087,0100000 C General Information.docx,docx,5e99a5f40bc34380a59a482440ecd087/0100000 C General Information.docx,,,gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/be5b5e71c7484b44b862b27f955baa47/view,be5b5e71c7484b44b862b27f955baa47,QandA_W911KB26QA001_1.pdf,pdf,be5b5e71c7484b44b862b27f955baa47/QandA_W911KB26QA001_1.pdf,Questions & Answers / Clarifications,"Detected Document Type: Questions & Answers / Clarifications

This document appears to be a consolidated summary of the solicitation requirements and subsequent Q&A/clarifications for the Chena Mechanic Equipment Services RFQ (W911KB26QA001).

### Key Solicitation Details (RFQ Summary)

*   **Solicitation Number:** W911KB26QA001
*   **Type:** Request for Quotation (RFQ) under FAR Part 13 (Simplified Acquisition).
*   **Requirement:** Annual servicing, occasional repairs, and troubleshooting for 31 types of equipment at the Chena River Lakes Flood Control Project.
*   **Location of Performance:** Project Office, 3800 Laurance Road, North Pole, Alaska.
*   **Set-Aside:** 100% Small Business Set-Aside.
*   **Contract Term:** Base Year (Nov 10, 2025 – Nov 09, 2026) plus two Option Years.
*   **Pricing/Value:** Time and Materials (T&M) contract, **not-to-exceed $80,000 per year**. Labor is billed at burdened hourly rates; parts are reimbursed at actual cost (no profit on materials).
*   **Response Due Date:** November 06, 2025, 10:00 AM AKST.

### Major Requirements and Qualifications

*   **Personnel Experience:** Minimum 2 years of experience required for all mechanic types.
*   **Certifications:** Specific certifications required: Heavy Equipment (ASE or equivalent), Smaller Equipment (MSF or equivalent), and Cranes (NCCCO or equivalent).
*   **Residency Requirement:** Qualified equipment/crane mechanics **must be Alaska residents**.
*   **Safety Compliance:** Strict adherence to EM 385-1-1, specifically Sections 18.A.03, 16.B.02, and 16.B.03.
*   **Annual Maintenance:** Preferred period is November 1-30.
*   **Repair Turnaround:** Repairs must be completed within 10 days or a new schedule must be approved.

### Key Clarifications and Evaluation Factors

*   **Evaluation Basis:** Award will be made to the lowest-priced technically acceptable offeror. The Government may award on initial offers without discussions.
*   **Pricing Structure:** Fixed hourly rates must include all markups (overhead, G&A, profit).
*   **Ceiling Price Notification:** Contractor must notify the Contracting Officer (CO) if costs are expected to exceed 85% of the ceiling price within the next 30 days, providing a revised estimate.
*   **Work Approval:** No work begins without written Contracting Officer's Representative (COR) approval of the quote/scope.
*   **Option Extension:** The Option to Extend Services (FAR 52.217-8) allows for up to 6 months of extension. The total contract duration cannot exceed 3 years and 6 months.
*   **Offer Submission:** Prices must be held firm for **30 calendar days** from the offer receipt date.
*   **Site Visit:** Offerors are strongly urged to inspect the site; failure to inspect is not grounds for a post-award claim.

### Major FAR Clauses Incorporated

The contract incorporates numerous FAR clauses by reference, including:
*   52.219-6 (Total Small Business Set-Aside) and 52.219-14 (Limitations on Subcontracting).
*   52.213-3 (Notice to Supplier) and 52.246-4 (Inspection of Services-Fixed-Price) are incorporated in full text.
*   Clauses related to Buy American, Trade Agreements, and Service Contract Labor Standards compliance are applicable.",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/2e1d76f5e7e347a298c4f1b1636af4a6/view,2e1d76f5e7e347a298c4f1b1636af4a6,RFLP Developer Question Responses_4 Nov 2025_2.docx,docx,2e1d76f5e7e347a298c4f1b1636af4a6/RFLP Developer Question Responses_4 Nov 2025_2.docx,,,gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/5e99a5f40bc34380a59a482440ecd087/view,5e99a5f40bc34380a59a482440ecd087,0100000 C General Information_1.docx,docx,5e99a5f40bc34380a59a482440ecd087/0100000 C General Information_1.docx,Statement of Work (SOW) / Performance Work Statement (PWS),"Detected Document Type: Statement of Work (SOW) / Performance Work Statement (PWS)

**Objective:**
The Contractor shall furnish all labor, supervision, management, tools, materials, equipment, facilities, transportation, and incidental engineering necessary to provide services outlined in the Performance Work Statement (PWS) at Naval Submarine Base New London and outlying supported areas. The contract will consist of both Recurring Work and Non-Recurring Work Items.

**Tasks / Deliverables:**
The PWS is organized into 18 annexes:
*   **Annex 1 (0100000):** General Information (This document).
*   **Annex 2:** Management and Administration requirements.
*   **Annexes 3 through 18:** Contain technical requirements.
    *   Annexes 3 through 14, 16, 17, and 18 are listed as N/A in this section.
    *   **Annex 15:** Facilities Support (Relevant).

**Schedule or Period of Performance:**
Not specified in this section.

**Place of Performance:**
Naval Submarine Base New London and outlying areas supported by this installation.

**Special Requirements:**
*   **Acquisition of Additional Work:** The Government reserves the right to acquire additional services at additional locations within the scope of the annexes, incorporated via the CHANGES clause or non-recurring work provisions.
*   **Contractor Knowledge:** The Navy expects insightful management, encouraging contractors to use resources to find better ways to serve strategic and operational goals, exercising discretion to adjust processes to reach specified objectives.
*   **Technical Proposal Certification:** The Contractor warrants that its proposal (approaches, staffing, methodology) will meet all performance objectives and standards set forth in the contract, bearing all associated cost and performance risk.
*   **Workload Verification:** Offerors are urged to inspect the site to satisfy themselves regarding local conditions affecting contract performance costs. All facilities, systems, and assets must be accepted by the Contractor in ""AS-IS"" condition.
*   **PBSA Approach:** The Navy's Performance-Based Service Acquisition (PBSA) approach includes performance outcomes, measurable standards, consideration of incentives, and a performance assessment plan.
*   **Related Information Types:** The PWS uses Informational Notes (not contractually binding), Clarifying Information, Constraining Information, and Requirement Information.",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/2e1d76f5e7e347a298c4f1b1636af4a6/view,2e1d76f5e7e347a298c4f1b1636af4a6,Appendix B-4 - Depiction of the Properties - JBMDL_1.pdf,pdf,2e1d76f5e7e347a298c4f1b1636af4a6/Appendix B-4 - Depiction of the Properties - JBMDL_1.pdf,Solicitation / RFP / RFQ,"Detected Document Type: Solicitation / RFP / RFQ

**Purpose & Scope:**
This document, Appendix B-4 of the Final Request for Lease Proposal (RFLP) for the Artificial Intelligence (AI) Data Centers Lease Opportunity at Joint Base McGuire-Dix-Lakehurst (JB MDL), provides a description of the available parcels intended for potential development under the Enhanced Use Lease (EUL) program. It supports interested parties in reviewing the opportunity.

**Key Requirements:**
*   The document itself is descriptive, detailing the physical characteristics of the available land.
*   Offerors are strongly encouraged to review all available information in the project data room for parcel maps, technical exhibits, and supporting materials necessary for proposal development.
*   Certain sections (Zoning, Easements and Encumbrances) were not available at the time of RFLP release.

**Contract Details:**
*   The opportunity is related to a Lease Proposal under the Enhanced Use Lease (EUL) program.
*   No specific contract type, estimated value, or period of performance is detailed in this appendix.

**Eligibility & Set-Aside:**
*   Not specified in this appendix.

**Submission & Evaluation:**
*   Proposal development should utilize information found in the data room, accessible by emailing Chris Johnson at chris.johnson@jll.com.

**Important Dates:**
*   Document Date: 10/21/2025.
*   No proposal due dates or award timelines are provided in this appendix.

### Land Availability Summary (JB MDL)

JB MDL offers three separate sites for development:

| Site | Location Description | Approximate Acres | Existing Improvements | Utility Access | Security/Patrol |
| :--- | :--- | :--- | :--- | :--- | :--- |
| **Site 1** | Off County Route 539 | 73 | None | No functional utilities | Outside cantonment, minimally patrolled |
| **Site 2** | Off State Route 70 | 120 | None | No functional utilities | Outside cantonment, minimally patrolled |
| **Site 3** | Burlington County, Straddling Wrightstown and Bew Hanover Township | 60 | Semi-improved | Access to low voltage power, water, and sewer | Within cantonment, patrolled |

**Development Considerations:**

*   **Environmental:** Site 1 has significant historic/cultural resource impacts and potential T&E/wetlands buffers. Site 2 has potential T&E. Site 3 has minor historic/cultural impacts and some wetlands (<10%).
*   **Site 1 Note:** Located outside the former BOMAC site; if developed, the BOMAC area must be cleaned and cleared at the developer’s expense.
*   **Jurisdiction:** Legislative jurisdiction for all sites is Exclusive Federal.",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/2e1d76f5e7e347a298c4f1b1636af4a6/view,2e1d76f5e7e347a298c4f1b1636af4a6,RFLP Developer Question Responses_4 Nov 2025.docx,docx,2e1d76f5e7e347a298c4f1b1636af4a6/RFLP Developer Question Responses_4 Nov 2025.docx,Questions & Answers / Clarifications,"Detected Document Type: Questions & Answers / Clarifications

**Purpose:**
This document provides official responses from the Government to questions submitted by interested parties regarding the Request for Lease Proposal (RFLP).

**Key Questions and Answers (Summarized):**

*   **Power Configuration:** Modular power configurations (e.g., 2x50MW systems) collectively exceeding 100MW are acceptable for meeting the minimum requirement.
*   **Behind-the-Meter (BTM) Generation:** BTM solutions that enhance resilience will receive evaluation consideration, subject to state/market energy regulations. Hybrid models combining BTM and grid-tied PPAs are also acceptable.
*   **Backup Power Evaluation:** Proposals offering backup power plans for grid outages will be evaluated favorably under Subfactor 1.2 (Project Development).
*   **Infrastructure Upgrades/Cost-Sharing:** Offerors must perform due diligence for utility interconnection upgrades; the Government does not intend to provide cost-sharing or assistance.
*   **Lease Consideration (Cash vs. In-Kind):** The RFLP explicitly requires consideration to be paid in cash; the Government does not request in-kind consideration.
*   **Lease Term Adjustments:** The lease can be up to 50 years, and parties may negotiate changes via amendment during the term.
*   **Fair Market Value (FMV) Determination:** FMV will be determined by contracting for an appraisal using MAI-designated appraisers, employing standard approaches (sales comparison, cost, income).
*   **Profit-Sharing Calculation:** The term ""profit-sharing"" is not explicitly defined in the RFLP. Offerors can propose base rent, participation rent, or a combination. The Government intends to share in proceeds from any transfer or sale of the Project(s), with specific terms to be negotiated.
*   **End User Coordination:** The Government will not assist in coordinating with potential end users or provide introductions; responses must demonstrate a viable commercial (non-Federal government) need.
*   **Available Parcels:** The Government will only consider the parcels explicitly offered in the RFLP.

**Major Clarifications or Changes:**
This document clarifies that modular power generation is acceptable, hybrid power models are permitted, and the Government will not provide cost-sharing for utility interconnection infrastructure. It also confirms that lease consideration must be cash, not in-kind.

**Impact on Offerors:**
Offerors should incorporate modular designs if necessary, factor in the full cost of utility upgrades, and ensure their proposal demonstrates a viable commercial market need, as the Government will not facilitate end-user coordination. Proposals should detail how participation rent will be calculated if proposed.",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/2e1d76f5e7e347a298c4f1b1636af4a6/view,2e1d76f5e7e347a298c4f1b1636af4a6,RFLP Developer Question Responses_4 Nov 2025_1.docx,docx,2e1d76f5e7e347a298c4f1b1636af4a6/RFLP Developer Question Responses_4 Nov 2025_1.docx,,,gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/2e1d76f5e7e347a298c4f1b1636af4a6/view,2e1d76f5e7e347a298c4f1b1636af4a6,AI Data Center RFLP_10 15 25_final_1.pdf,pdf,2e1d76f5e7e347a298c4f1b1636af4a6/AI Data Center RFLP_10 15 25_final_1.pdf,Solicitation / RFP / RFQ,"Detected Document Type: Solicitation / RFP / RFQ

**Purpose & Scope:**
This document, Appendix B-4 of the Final Request for Lease Proposal (RFLP), provides a description of the land parcels available at Joint Base McGuire-Dix-Lakehurst (JB MDL) for potential development under the Enhanced Use Lease (EUL) program, specifically for an Artificial Intelligence (AI) Data Center Lease Opportunity.

**Key Requirements:**
*   The document outlines site characteristics, infrastructure availability, and development considerations for three distinct parcels.
*   Offerors are strongly encouraged to review the project data room for the most current data, including parcel maps and technical exhibits, by emailing Chris Johnson at chris.johnson@jll.com.
*   Certain sections (Zoning, Easements and Encumbrances) were not available at the time of release.

**Contract Details:**
*   This document supports a Request for Lease Proposal (RFLP) under the Enhanced Use Lease (EUL) program. Specific contract type, value, or period of performance are not detailed in this appendix.

**Eligibility & Set-Aside:**
*   No specific business category restrictions are mentioned in this appendix.

**Submission & Evaluation:**
*   This appendix provides site details intended to aid in proposal development and evaluation. Specific submission instructions or evaluation factors are not contained within this document.

**Important Dates:**
*   The document is dated 10/21/2025. No proposal due dates or award timelines are provided in this appendix.

**Land Available for Development:**
The Air Force Civil Engineer Center (AFCEC) is offering three separate sites at JB MDL:

| Site | Location Description | Approximate Acres | Existing Improvements | Utility Access | Security/Patrol |
| :--- | :--- | :--- | :--- | :--- | :--- |
| **Site 1** | Off County Route 539 | 73 | None | No functional utilities | Outside cantonment, minimally patrolled |
| **Site 2** | Off State Route 70 | 120 | None | No functional utilities | Outside cantonment, minimally patrolled |
| **Site 3** | Burlington County (Straddling Wrightstown and New Hanover Township) | 60 | Semi-improved | Access to low voltage power, water, and sewer | Within cantonment, patrolled |

**Development Considerations:**
*   **Environmental:** Site 1 has significant historic/cultural resource impacts and potential T&E (Threatened & Endangered species) issues. Site 3 has minor historic/cultural impacts and some wetlands (<10%).
*   **Site 1 Specific:** Located outside the former BOMAC site, which is fenced off. If the BOMAC site is developed, the developer must clean and clear it at their own expense.
*   **Jurisdiction:** Legislative jurisdiction for all sites is Exclusive Federal.",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/2e1d76f5e7e347a298c4f1b1636af4a6/view,2e1d76f5e7e347a298c4f1b1636af4a6,AI Data Center RFLP_10 15 25_final.pdf,pdf,2e1d76f5e7e347a298c4f1b1636af4a6/AI Data Center RFLP_10 15 25_final.pdf,,,gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/2e1d76f5e7e347a298c4f1b1636af4a6/view,2e1d76f5e7e347a298c4f1b1636af4a6,Appendix B-4 - Depiction of the Properties - JBMDL.pdf,pdf,2e1d76f5e7e347a298c4f1b1636af4a6/Appendix B-4 - Depiction of the Properties - JBMDL.pdf,,,gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/2e1d76f5e7e347a298c4f1b1636af4a6/view,2e1d76f5e7e347a298c4f1b1636af4a6,Appendix B-4 - Depiction of the Properties - JBMDL_2.pdf,pdf,2e1d76f5e7e347a298c4f1b1636af4a6/Appendix B-4 - Depiction of the Properties - JBMDL_2.pdf,Solicitation / RFP / RFQ,"Detected Document Type: Solicitation / RFP / RFQ

This document provides details regarding the properties available under **Request for Lease Proposal (RFLP) No. AFCEC-26-R-0002** for Multiple Installations / AI Data Center Development, issued by the United States Department of the Air Force, Air Force Civil Engineer Center (AFCEC). This specific appendix (B-4) details the properties available at **Joint Base McGuire-Dix-Lakehurst (JBMDL), NJ**.

### Project Goal & Governing Authority
*   **Project Goal:** Lease underutilized parcels for private commercial Artificial Intelligence (AI) Data Center use, requiring $>100$ MW of new load and $\geq \$500$ Million in capital expenditures (per EO 14318).
*   **Governing Authority:** Authorized under 10 U.S.C. § 2667 and Executive Orders 14179 and 14318.
*   **Consideration:** DAF seeks monetary consideration $\geq$ Fair Market Value (FMV), paid entirely in cash. If onsite power is proposed, DAF requires first right of refusal on power generation.

### JBMDL Property Details (Appendix B-4)
Two sites are available at JBMDL, which is the DoD's only tri-service installation:
*   **Site A (CR 539):** Approximately 73 acres.
*   **Site B (SR 70):** Approximately 120 acres.
*   **Condition:** No existing improvements or functional utilities serve either site.
*   **Jurisdiction:** Both Sites A and B are under **Exclusive Federal Jurisdiction**.
*   **Potential Impacts:** Site A has potential T&E (Threatened and Endangered species) and cultural/wetlands impacts, plus an AT&T underground communication line easement. Site B has potential T&E impacts.

### Key Requirements and Constraints
*   **Use Restriction:** Use is strictly limited to upgrading/operating an AI Data Center ($>100$ MW). No lodging or resort development is permitted.
*   **Utilities:** Lessee must secure all utilities, including sufficient water resources for the duration of the lease.
*   **Environmental:** Lessee is responsible for preparing and funding a new Environmental Baseline Survey (EBS) and completing NEPA compliance (EA or EIS) prior to lease execution. Potential T&E and cultural impacts must be addressed.
*   **Security:** Development must adhere to Anti-Terrorism and Force Protection (ATFP) standards (e.g., UFC 4-010-01).
*   **Restoration:** Upon termination, Lessee must demolish/remove improvements and restore the property via a dedicated demolition reserve account.

### Submission and Evaluation
*   **Selection Basis:** Best Value Selection, evaluating four factors: Project Description, Return to Government, Organization/Experience/Capability, and Integrated Project Plan/Schedule. Factors 1 & 2 are equally important and *more* important than Factors 3 & 4 (which are also equally important).
*   **Proposal Deadline:** No later than 5:00 P.M. CT on **14 November 2025**. Submissions must be electronic.
*   **Transaction Costs:** Lessee must pay the Government's direct transaction costs, estimated not to exceed **\$250,000.00**, in cash at lease execution.
*   **Conflict of Interest:** Offerors must certify no conflict with RESS/PRESS contractors; if selected, the Lessee cannot contract with them for this Project for ten (10) years.

### Important Dates
*   **Proposal Due Date:** 14 November 2025.
*   **Intent to Submit:** Email intent to David.Mairs@us.af.mil (cc: afcec.eul@us.af.mil) within 10 days of RFLP release.
*   **Inquiries (POI):** Must be submitted in writing via Appendix H form by midnight on the 10th calendar day after RFLP posting.",gemini-flash-lite-latest,20251105-045210
